t,x_a,y_a,z_a,x_b,y_b,z_b,separation
7.79500,11.909592,4.302447,38.264818,11.909591,4.302447,38.264816,0.0000019363
7.80000,11.523344,3.688898,37.990409,11.523343,3.688898,37.990408,0.0000019098
7.80500,11.126974,3.114769,37.678461,11.126973,3.114769,37.678460,0.0000018820
7.81000,10.722926,2.581054,37.333825,10.722925,2.581055,37.333823,0.0000018532
7.81500,10.313556,2.088128,36.961184,10.313555,2.088128,36.961183,0.0000018236
7.82000,9.901111,1.635812,36.564993,9.901111,1.635813,36.564991,0.0000017936
7.82500,9.487708,1.223448,36.149420,9.487707,1.223448,36.149418,0.0000017635
7.83000,9.075317,0.849968,35.718313,9.075316,0.849969,35.718311,0.0000017336
7.83500,8.665751,0.513971,35.275179,8.665750,0.513971,35.275178,0.0000017042
7.84000,8.260661,0.213786,34.823173,8.260661,0.213786,34.823172,0.0000016757
7.84500,7.861530,-0.052458,34.365097,7.861529,-0.052457,34.365096,0.0000016482
7.85000,7.469673,-0.286774,33.903410,7.469673,-0.286773,33.903409,0.0000016221
7.85500,7.086242,-0.491268,33.440243,7.086241,-0.491267,33.440241,0.0000015976
7.86000,6.712226,-0.668090,32.977416,6.712226,-0.668089,32.977415,0.0000015747
7.86500,6.348464,-0.819399,32.516468,6.348464,-0.819398,32.516467,0.0000015538
7.87000,5.995647,-0.947326,32.058676,5.995647,-0.947325,32.058675,0.0000015348
7.87500,5.654330,-1.053952,31.605084,5.654330,-1.053951,31.605083,0.0000015179
7.88000,5.324942,-1.141286,31.156527,5.324942,-1.141285,31.156526,0.0000015030
7.88500,5.007793,-1.211247,30.713661,5.007793,-1.211246,30.713660,0.0000014903
7.89000,4.703089,-1.265658,30.276981,4.703089,-1.265656,30.276980,0.0000014797
7.89500,4.410939,-1.306232,29.846849,4.410940,-1.306231,29.846849,0.0000014712
7.90000,4.131366,-1.334574,29.423513,4.131366,-1.334573,29.423512,0.0000014648
7.90500,3.864316,-1.352175,29.007122,3.864316,-1.352174,29.007122,0.0000014603
7.91000,3.609666,-1.360412,28.597750,3.609667,-1.360410,28.597749,0.0000014578
7.91500,3.367239,-1.360552,28.195403,3.367239,-1.360551,28.195402,0.0000014572
7.92000,3.136803,-1.353755,27.800037,3.136803,-1.353754,27.800037,0.0000014583
7.92500,2.918086,-1.341077,27.411570,2.918086,-1.341076,27.411569,0.0000014612
7.93000,2.710779,-1.323477,27.029886,2.710779,-1.323475,27.029885,0.0000014658
7.93500,2.514543,-1.301818,26.654848,2.514544,-1.301817,26.654847,0.0000014720
7.94000,2.329019,-1.276879,26.286302,2.329019,-1.276878,26.286301,0.0000014798
7.94500,2.153824,-1.249356,25.924085,2.153825,-1.249355,25.924084,0.0000014890
7.95000,1.988568,-1.219869,25.568027,1.988568,-1.219868,25.568026,0.0000014997
7.95500,1.832845,-1.188968,25.217956,1.832846,-1.188967,25.217955,0.0000015119
7.96000,1.686250,-1.157141,24.873699,1.686250,-1.157139,24.873699,0.0000015255
7.96500,1.548369,-1.124813,24.535089,1.548370,-1.124812,24.535088,0.0000015406
7.97000,1.418795,-1.092359,24.201960,1.418796,-1.092358,24.201959,0.0000015570
7.97500,1.297119,-1.060104,23.874153,1.297120,-1.060102,23.874152,0.0000015749
7.98000,1.182940,-1.028327,23.551515,1.182941,-1.028326,23.551515,0.0000015942
7.98500,1.075862,-0.997272,23.233900,1.075863,-0.997270,23.233900,0.0000016149
7.99000,0.975499,-0.967141,22.921170,0.975500,-0.967140,22.921170,0.0000016372
7.99500,0.881474,-0.938109,22.613192,0.881475,-0.938108,22.613192,0.0000016609
8.00000,0.793421,-0.910320,22.309842,0.793421,-0.910319,22.309842,0.0000016863
8.00500,0.710984,-0.883895,22.011002,0.710985,-0.883894,22.011002,0.0000017132
8.01000,0.633821,-0.858930,21.716562,0.633821,-0.858928,21.716561,0.0000017419
8.01500,0.561601,-0.835503,21.426416,0.561602,-0.835501,21.426416,0.0000017722
8.02000,0.494006,-0.813675,21.140467,0.494007,-0.813674,21.140466,0.0000018044
8.02500,0.430733,-0.793493,20.858621,0.430734,-0.793491,20.858620,0.0000018384
8.03000,0.371489,-0.774989,20.580791,0.371490,-0.774988,20.580790,0.0000018744
8.03500,0.315994,-0.758187,20.306894,0.315995,-0.758186,20.306893,0.0000019124
8.04000,0.263984,-0.743101,20.036852,0.263985,-0.743099,20.036852,0.0000019525
8.04500,0.215203,-0.729736,19.770592,0.215205,-0.729734,19.770592,0.0000019947
8.05000,0.169412,-0.718093,19.508043,0.169413,-0.718091,19.508043,0.0000020393
8.05500,0.126378,-0.708166,19.249140,0.126380,-0.708165,19.249139,0.0000020862
8.06000,0.085886,-0.699948,18.993817,0.085887,-0.699947,18.993817,0.0000021357
8.06500,0.047728,-0.693428,18.742017,0.047729,-0.693426,18.742017,0.0000021877
8.07000,0.011707,-0.688591,18.493681,0.011708,-0.688589,18.493680,0.0000022424
8.07500,-0.022362,-0.685424,18.248754,-0.022361,-0.685422,18.248753,0.0000022999
8.08000,-0.054656,-0.683912,18.007183,-0.054655,-0.683911,18.007183,0.0000023604
8.08500,-0.085342,-0.684042,17.768919,-0.085341,-0.684040,17.768919,0.0000024239
8.09000,-0.114578,-0.685799,17.533913,-0.114576,-0.685797,17.533913,0.0000024906
8.09500,-0.142513,-0.689172,17.302119,-0.142511,-0.689170,17.302119,0.0000025607
8.10000,-0.169290,-0.694150,17.073491,-0.169288,-0.694148,17.073491,0.0000026342
8.10500,-0.195042,-0.700726,16.847987,-0.195041,-0.700723,16.847986,0.0000027114
8.11000,-0.219899,-0.708893,16.625565,-0.219898,-0.708890,16.625564,0.0000027923
8.11500,-0.243981,-0.718649,16.406184,-0.243980,-0.718646,16.406184,0.0000028772
8.12000,-0.267404,-0.729994,16.189807,-0.267402,-0.729991,16.189807,0.0000029663
8.12500,-0.290276,-0.742931,15.976396,-0.290274,-0.742929,15.976395,0.0000030597
8.13000,-0.312703,-0.757469,15.765915,-0.312701,-0.757466,15.765914,0.0000031576
8.13500,-0.334785,-0.773617,15.558329,-0.334783,-0.773615,15.558328,0.0000032602
8.14000,-0.356618,-0.791391,15.353605,-0.356616,-0.791388,15.353604,0.0000033678
8.14500,-0.378292,-0.810810,15.151711,-0.378291,-0.810807,15.151711,0.0000034805
8.15000,-0.399898,-0.831896,14.952617,-0.399896,-0.831893,14.952616,0.0000035987
8.15500,-0.421520,-0.854677,14.756292,-0.421518,-0.854674,14.756291,0.0000037225
8.16000,-0.443241,-0.879185,14.562709,-0.443239,-0.879182,14.562708,0.0000038523
8.16500,-0.465141,-0.905458,14.371841,-0.465139,-0.905454,14.371841,0.0000039882
8.17000,-0.487299,-0.933536,14.183663,-0.487296,-0.933532,14.183663,0.0000041306
8.17500,-0.509790,-0.963466,13.998152,-0.509788,-0.963462,13.998151,0.0000042799
8.18000,-0.532691,-0.995299,13.815284,-0.532689,-0.995295,13.815283,0.0000044362
8.18500,-0.556075,-1.029093,13.635039,-0.556073,-1.029089,13.635039,0.0000046001
8.19000,-0.580017,-1.064910,13.457399,-0.580015,-1.064906,13.457399,0.0000047718
8.19500,-0.604589,-1.102817,13.282347,-0.604587,-1.102813,13.282346,0.0000049516
8.20000,-0.629864,-1.142888,13.109866,-0.629862,-1.142884,13.109866,0.0000051401
8.20500,-0.655916,-1.185203,12.939945,-0.655913,-1.185199,12.939944,0.0000053376
8.21000,-0.682818,-1.229847,12.772572,-0.682815,-1.229843,12.772571,0.0000055445
8.21500,-0.710644,-1.276912,12.607738,-0.710641,-1.276907,12.607737,0.0000057614
8.22000,-0.739470,-1.326496,12.445438,-0.739467,-1.326491,12.445437,0.0000059887
8.22500,-0.769372,-1.378705,12.285668,-0.769369,-1.378699,12.285667,0.0000062269
8.23000,-0.800429,-1.433649,12.128428,-0.800426,-1.433644,12.128427,0.0000064766
8.23500,-0.832721,-1.491450,11.973720,-0.832718,-1.491444,11.973719,0.0000067383
8.24000,-0.866330,-1.552233,11.821551,-0.866327,-1.552227,11.821550,0.0000070126
8.24500,-0.901340,-1.616132,11.671930,-0.901337,-1.616126,11.671929,0.0000073001
8.25000,-0.937839,-1.683292,11.524872,-0.937835,-1.683285,11.524871,0.0000076016
8.25500,-0.975916,-1.753861,11.380394,-0.975912,-1.753855,11.380393,0.0000079176
8.26000,-1.015665,-1.828001,11.238519,-1.015661,-1.827994,11.238518,0.0000082490
8.26500,-1.057182,-1.905880,11.099277,-1.057178,-1.905872,11.099275,0.0000085964
8.27000,-1.100569,-1.987675,10.962699,-1.100564,-1.987667,10.962698,0.0000089607
8.27500,-1.145928,-2.073574,10.828828,-1.145924,-2.073566,10.828827,0.0000093427
8.28000,-1.193370,-2.163776,10.697709,-1.193366,-2.163768,10.697708,0.0000097433
8.28500,-1.243008,-2.258488,10.569397,-1.243003,-2.258479,10.569396,0.0000101635
8.29000,-1.294959,-2.357930,10.443954,-1.294954,-2.357921,10.443952,0.0000106041
8.29500,-1.349347,-2.462331,10.321451,-1.349341,-2.462321,10.321449,0.0000110662
8.30000,-1.406301,-2.571934,10.201969,-1.406295,-2.571924,10.201968,0.0000115509
8.30500,-1.465956,-2.686992,10.085600,-1.465950,-2.686982,10.085598,0.0000120593
8.31000,-1.528453,-2.807772,9.972447,-1.528447,-2.807761,9.972445,0.0000125925
8.31500,-1.593938,-2.934552,9.862625,-1.593932,-2.934541,9.862622,0.0000131518
8.32000,-1.662566,-3.067625,9.756264,-1.662560,-3.067613,9.756262,0.0000137384
8.32500,-1.734499,-3.207294,9.653510,-1.734492,-3.207282,9.653507,0.0000143537
8.33000,-1.809903,-3.353880,9.554524,-1.809896,-3.353867,9.554522,0.0000149990
8.33500,-1.888956,-3.507714,9.459488,-1.888949,-3.507700,9.459485,0.0000156758
8.34000,-1.971842,-3.669143,9.368601,-1.971834,-3.669128,9.368598,0.0000163856
8.34500,-2.058752,-3.838526,9.282086,-2.058744,-3.838512,9.282083,0.0000171300
8.35000,-2.149888,-4.016240,9.200191,-2.149879,-4.016224,9.200187,0.0000179105
8.35500,-2.245459,-4.202670,9.123188,-2.245450,-4.202654,9.123185,0.0000187289
8.36000,-2.345683,-4.398220,9.051381,-2.345674,-4.398203,9.051377,0.0000195869
8.36500,-2.450790,-4.603303,8.985104,-2.450780,-4.603286,8.985099,0.0000204862
8.37000,-2.561015,-4.818346,8.924725,-2.561005,-4.818328,8.924720,0.0000214288
8.37500,-2.676607,-5.043788,8.870652,-2.676596,-5.043769,8.870646,0.0000224165
8.38000,-2.797820,-5.280077,8.823333,-2.797810,-5.280057,8.823327,0.0000234513
8.38500,-2.924923,-5.527670,8.783263,-2.924911,-5.527649,8.783256,0.0000245350
8.39000,-3.058189,-5.787030,8.750983,-3.058177,-5.787009,8.750976,0.0000256699
8.39500,-3.197903,-6.058627,8.727089,-3.197891,-6.058605,8.727082,0.0000268578
8.40000,-3.344360,-6.342930,8.712237,-3.344348,-6.342906,8.712229,0.0000281008
8.40500,-3.497862,-6.640405,8.707144,-3.497849,-6.640381,8.707135,0.0000294009
8.41000,-3.658719,-6.951515,8.712593,-3.658705,-6.951490,8.712583,0.0000307602
8.41500,-3.827249,-7.276710,8.729443,-3.827234,-7.276683,8.729432,0.0000321806
8.42000,-4.003774,-7.616421,8.758631,-4.003759,-7.616393,8.758620,0.0000336640
8.42500,-4.188623,-7.971058,8.801179,-4.188608,-7.971029,8.801166,0.0000352124
8.43000,-4.382128,-8.340996,8.858197,-4.382112,-8.340966,8.858183,0.0000368272
8.43500,-4.584621,-8.726570,8.930892,-4.584604,-8.726538,8.930877,0.0000385102
8.44000,-4.796433,-9.128060,9.020573,-4.796415,-9.128028,9.020557,0.0000402626
8.44500,-5.017892,-9.545684,9.128655,-5.017873,-9.545651,9.128637,0.0000420856
8.45000,-5.249317,-9.979578,9.256662,-5.249298,-9.979543,9.256643,0.0000439799
8.45500,-5.491019,-10.429781,9.406237,-5.490999,-10.429746,9.406216,0.0000459460
8.46000,-5.743288,-10.896221,9.579137,-5.743267,-10.896184,9.579114,0.0000479839
8.46500,-6.006398,-11.378688,9.777240,-6.006377,-11.378650,9.777216,0.0000500931
8.47000,-6.280594,-11.876815,10.002545,-6.280571,-11.876776,10.002518,0.0000522726
8.47500,-6.566084,-12.390050,10.257164,-6.566061,-12.390010,10.257135,0.0000545207
8.48000,-6.863038,-12.917631,10.543321,-6.863014,-12.917590,10.543289,0.0000568348
8.48500,-7.171573,-13.458554,10.863341,-7.171548,-13.458512,10.863307,0.0000592116
8.49000,-7.491744,-14.011538,11.219639,-7.491718,-14.011496,11.219602,0.0000616467
8.49500,-7.823533,-14.574995,11.614696,-7.823507,-14.574953,11.614657,0.0000641348
8.50000,-8.166840,-15.146992,12.051040,-8.166813,-15.146949,12.050997,0.0000666692
8.50500,-8.521464,-15.725212,12.531211,-8.521436,-15.725169,12.531165,0.0000692420
8.51000,-8.887090,-16.306922,13.057722,-8.887061,-16.306879,13.057672,0.0000718440
8.51500,-9.263276,-16.888935,13.633011,-9.263247,-16.888893,13.632957,0.0000744644
8.52000,-9.649434,-17.467579,14.259384,-9.649404,-17.467537,14.259326,0.0000770910
8.52500,-10.044812,-18.038669,14.938943,-10.044781,-18.038628,14.938882,0.0000797098
8.53000,-10.448477,-18.597489,15.673515,-10.448446,-18.597450,15.673449,0.0000823055
8.53500,-10.859302,-19.138781,16.464551,-10.859270,-19.138744,16.464481,0.0000848611
8.54000,-11.275940,-19.656750,17.313037,-11.275908,-19.656715,17.312964,0.0000873585
8.54500,-11.696818,-20.145081,18.219381,-11.696786,-20.145049,18.219304,0.0000897780
8.55000,-12.120119,-20.596981,19.183298,-12.120087,-20.596953,19.183217,0.0000920991
8.55500,-12.543771,-21.005241,20.203693,-12.543740,-21.005217,20.203607,0.0000943009
8.56000,-12.965446,-21.362324,21.278541,-12.965414,-21.362303,21.278452,0.0000963619
8.56500,-13.382553,-21.660481,22.404780,-13.382522,-21.660466,22.404688,0.0000982612
8.57000,-13.792249,-21.891905,23.578206,-13.792220,-21.891896,23.578110,0.0000999787
8.57500,-14.191452,-22.048902,24.793397,-14.191424,-22.048899,24.793299,0.0001014959
8.58000,-14.576860,-22.124099,26.043662,-14.576833,-22.124102,26.043563,0.0001027966
8.58500,-14.944986,-22.110677,27.321026,-14.944961,-22.110688,27.320926,0.0001038674
8.59000,-15.292199,-22.002618,28.616258,-15.292176,-22.002636,28.616158,0.0001046988
8.59500,-15.614777,-21.794960,29.918957,-15.614756,-21.794986,29.918858,0.0001052852
8.60000,-15.908968,-21.484054,31.217686,-15.908950,-21.484088,31.217587,0.0001056257
8.60500,-16.171063,-21.067799,32.500168,-16.171048,-21.067841,32.500072,0.0001057246
8.61000,-16.397473,-20.545846,33.753545,-16.397461,-20.545895,33.753453,0.0001055905
8.61500,-16.584815,-19.919756,34.964679,-16.584805,-19.919814,34.964591,0.0001052368
8.62000,-16.729993,-19.193098,36.120497,-16.729987,-19.193163,36.120415,0.0001046811
8.62500,-16.830289,-18.371468,37.208369,-16.830286,-18.371539,37.208293,0.0001039436
8.63000,-16.883438,-17.462428,38.216481,-16.883439,-17.462504,38.216412,0.0001030467
8.63500,-16.887701,-16.475365,39.134212,-16.887706,-16.475446,39.134151,0.0001020136
8.64000,-16.841921,-15.421263,39.952463,-16.841930,-15.421349,39.952410,0.0001008668
8.64500,-16.745566,-14.312406,40.663943,-16.745578,-14.312495,40.663899,0.0000996270
8.65000,-16.598754,-13.162019,41.263377,-16.598770,-13.162109,41.263342,0.0000983120
8.65500,-16.402258,-11.983873,41.747638,-16.402278,-11.983964,41.747612,0.0000969364
8.66000,-16.157490,-10.791875,42.115778,-16.157513,-10.791966,42.115761,0.0000955105
8.66500,-15.866465,-9.599661,42.368985,-15.866492,-9.599751,42.368977,0.0000940412
8.67000,-15.531752,-8.420215,42.510439,-15.531781,-8.420303,42.510439,0.0000925315
8.67500,-15.156403,-7.265544,42.545109,-15.156436,-7.265628,42.545117,0.0000909819
8.68000,-14.743879,-6.146400,42.479486,-14.743914,-6.146481,42.479501,0.0000893908
8.68500,-14.297961,-5.072087,42.321283,-14.297998,-5.072164,42.321304,0.0000877555
8.69000,-13.822659,-4.050334,42.079112,-13.822698,-4.050406,42.079140,0.0000860730
8.69500,-13.322128,-3.087237,41.762167,-13.322168,-3.087304,41.762199,0.0000843409
8.70000,-12.800574,-2.187278,41.379913,-12.800616,-2.187339,41.379949,0.0000825577
8.70500,-12.262181,-1.353389,40.941816,-12.262224,-1.353445,40.941856,0.0000807236
8.71000,-11.711035,-0.587071,40.457100,-11.711078,-0.587121,40.457142,0.0000788400
8.71500,-11.151063,0.111463,39.934552,-11.151106,0.111418,39.934597,0.0000769104
8.72000,-10.585983,0.743113,39.382372,-10.586026,0.743073,39.382419,0.0000749393
8.72500,-10.019265,1.309719,38.808068,-10.019308,1.309684,38.808116,0.0000729331
8.73000,-9.454100,1.813879,38.218384,-9.454142,1.813849,38.218433,0.0000708988
8.73500,-8.893381,2.258779,37.619278,-8.893422,2.258754,37.619326,0.0000688444
8.74000,-8.339694,2.648031,37.015914,-8.339735,2.648010,37.015962,0.0000667784
8.74500,-7.795316,2.985532,36.412691,-7.795355,2.985514,36.412739,0.0000647094
8.75000,-7.262216,3.275340,35.813286,-7.262255,3.275326,35.813334,0.0000626461
8.75500,-6.742070,3.521568,35.220705,-6.742108,3.521556,35.220751,0.0000605970
8.76000,-6.236271,3.728297,34.637347,-6.236307,3.728289,34.637392,0.0000585701
8.76500,-5.745947,3.899513,34.065073,-5.745982,3.899507,34.065117,0.0000565728
8.77000,-5.271980,4.039046,33.505272,-5.272013,4.039043,33.505315,0.0000546122
8.77500,-4.815028,4.150539,32.958928,-4.815059,4.150537,32.958970,0.0000526945
8.78000,-4.375542,4.237419,32.426680,-4.375573,4.237419,32.426721,0.0000508251
8.78500,-3.953793,4.302882,31.908882,-3.953821,4.302883,31.908922,0.0000490089
8.79000,-3.549885,4.349885,31.405655,-3.549912,4.349888,31.405694,0.0000472498
8.79500,-3.163781,4.381146,30.916933,-3.163807,4.381150,30.916970,0.0000455513
8.80000,-2.795319,4.399148,30.442502,-2.795343,4.399153,30.442539,0.0000439159
8.80500,-2.444228,4.406145,29.982039,-2.444251,4.406151,29.982075,0.0000423456
8.81000,-2.110147,4.404177,29.535139,-2.110169,4.404183,29.535173,0.0000408418
8.81500,-1.792638,4.395076,29.101340,-1.792658,4.395082,29.101373,0.0000394051
8.82000,-1.491199,4.380486,28.680146,-1.491218,4.380493,28.680178,0.0000380358
8.82500,-1.205278,4.361874,28.271041,-1.205295,4.361881,28.271073,0.0000367336
8.83000,-0.934281,4.340543,27.873506,-0.934297,4.340550,27.873536,0.0000354977
8.83500,-0.677583,4.317649,27.487025,-0.677598,4.317656,27.487055,0.0000343269
8.84000,-0.434539,4.294210,27.111099,-0.434553,4.294217,27.111128,0.0000332197
8.84500,-0.204486,4.271124,26.745246,-0.204499,4.271131,26.745275,0.0000321742
8.85000,0.013246,4.249178,26.389011,0.013234,4.249185,26.389039,0.0000311883
8.85500,0.219332,4.229059,26.041964,0.219321,4.229066,26.041991,0.0000302597
8.86000,0.414442,4.211368,25.703706,0.414432,4.211374,25.703733,0.0000293857
8.86500,0.599245,4.196624,25.373867,0.599236,4.196630,25.373894,0.0000285637
8.87000,0.774398,4.185278,25.052110,0.774389,4.185284,25.052135,0.0000277908
8.87500,0.940546,4.177720,24.738124,0.940538,4.177726,24.738149,0.0000270643
8.88000,1.098323,4.174284,24.431632,1.098316,4.174289,24.431656,0.0000263812
8.88500,1.248345,4.175258,24.132382,1.248338,4.175263,24.132406,0.0000257386
8.89000,1.391211,4.180888,23.840153,1.391205,4.180893,23.840177,0.0000251337
8.89500,1.527503,4.191386,23.554749,1.527498,4.191391,23.554772,0.0000245638
8.90000,1.657784,4.206931,23.275997,1.657779,4.206936,23.276020,0.0000240260
8.90500,1.782596,4.227678,23.003752,1.782591,4.227682,23.003775,0.0000235179
8.91000,1.902463,4.253758,22.737888,1.902459,4.253762,22.737911,0.0000230369
8.91500,2.017890,4.285285,22.478304,2.017886,4.285288,22.478326,0.0000225807
8.92000,2.129361,4.322358,22.224915,2.129358,4.322360,22.224937,0.0000221471
8.92500,2.237342,4.365061,21.977660,2.237339,4.365063,21.977681,0.0000217340
8.93000,2.342279,4.413471,21.736494,2.342276,4.413473,21.736515,0.0000213395
8.93500,2.444601,4.467657,21.501390,2.444598,4.467659,21.501411,0.0000209618
8.94000,2.544718,4.527680,21.272340,2.544716,4.527681,21.272360,0.0000205994
8.94500,2.643025,4.593599,21.049350,2.643023,4.593600,21.049370,0.0000202508
8.95000,2.739899,4.665469,20.832444,2.739897,4.665470,20.832464,0.0000199146
8.95500,2.835700,4.743346,20.621663,2.835698,4.743346,20.621682,0.0000195897
8.96000,2.930776,4.827281,20.417061,2.930775,4.827282,20.417081,0.0000192751
8.96500,3.025459,4.917330,20.218711,3.025457,4.917330,20.218730,0.0000189697
8.97000,3.120067,5.013546,20.026699,3.120066,5.013546,20.026718,0.0000186729
8.97500,3.214907,5.115986,19.841129,3.214905,5.115985,19.841147,0.0000183840
8.98000,3.310271,5.224706,19.662119,3.310270,5.224704,19.662137,0.0000181025
8.98500,3.406443,5.339765,19.489806,3.406441,5.339763,19.489823,0.0000178279
8.99000,3.503692,5.461223,19.324341,3.503691,5.461221,19.324358,0.0000175600
8.99500,3.602281,5.589142,19.165894,3.602279,5.589139,19.165911,0.0000172986
9.00000,3.702460,5.723582,19.014652,3.702459,5.723579,19.014669,0.0000170437
9.00500,3.804472,5.864605,18.870821,3.804471,5.864602,18.870838,0.0000167952
9.01000,3.908550,6.012273,18.734626,3.908548,6.012269,18.734642,0.0000165535
9.01500,4.014918,6.166644,18.606309,4.014916,6.166640,18.606324,0.0000163189
9.02000,4.123793,6.327773,18.486134,4.123791,6.327769,18.486150,0.0000160918
