t,x,y,z
13.27000,3.440966,1.761082,24.201317
13.27500,3.360453,1.819177,23.911000
13.28000,3.286774,1.880243,23.624826
13.28500,3.219737,1.944130,23.342807
13.29000,3.159151,2.010715,23.064950
13.29500,3.104832,2.079901,22.791266
13.30000,3.056599,2.151619,22.521764
13.30500,3.014277,2.225821,22.256456
13.31000,2.977699,2.302482,21.995356
13.31500,2.946703,2.381598,21.738481
13.32000,2.921139,2.463182,21.485849
13.32500,2.900861,2.547267,21.237486
13.33000,2.885736,2.633899,20.993419
13.33500,2.875637,2.723143,20.753681
13.34000,2.870449,2.815074,20.518309
13.34500,2.870066,2.909782,20.287347
13.35000,2.874390,3.007370,20.060843
13.35500,2.883337,3.107950,19.838854
13.36000,2.896828,3.211647,19.621442
13.36500,2.914798,3.318592,19.408676
13.37000,2.937190,3.428929,19.200634
13.37500,2.963958,3.542808,18.997403
13.38000,2.995065,3.660388,18.799078
13.38500,3.030483,3.781835,18.605762
13.39000,3.070196,3.907319,18.417572
13.39500,3.114194,4.037021,18.234633
13.40000,3.162480,4.171124,18.057084
13.40500,3.215063,4.309816,17.885074
13.41000,3.271963,4.453292,17.718769
13.41500,3.333207,4.601748,17.558346
13.42000,3.398831,4.755383,17.403999
13.42500,3.468878,4.914402,17.255940
13.43000,3.543401,5.079006,17.114395
13.43500,3.622460,5.249400,16.979611
13.44000,3.706119,5.425789,16.851855
13.44500,3.794452,5.608373,16.731414
13.45000,3.887538,5.797352,16.618598
13.45500,3.985462,5.992920,16.513741
13.46000,4.088315,6.195265,16.417201
13.46500,4.196190,6.404567,16.329363
13.47000,4.309186,6.620996,16.250641
13.47500,4.427405,6.844708,16.181476
13.48000,4.550951,7.075847,16.122341
13.48500,4.679930,7.314534,16.073739
13.49000,4.814447,7.560872,16.036207
13.49500,4.954607,7.814937,16.010317
13.50000,5.100514,8.076774,15.996673
13.50500,5.252266,8.346398,15.995915
13.51000,5.409957,8.623781,16.008721
13.51500,5.573676,8.908852,16.035802
13.52000,5.743499,9.201488,16.077905
13.52500,5.919495,9.501512,16.135811
13.53000,6.101716,9.808681,16.210335
13.53500,6.290201,10.122680,16.302320
13.54000,6.484967,10.443117,16.412638
13.54500,6.686010,10.769510,16.542184
13.55000,6.893302,11.101283,16.691870
13.55500,7.106784,11.437755,16.862622
13.56000,7.326363,11.778130,17.055366
13.56500,7.551911,12.121490,17.271026
13.57000,7.783257,12.466785,17.510507
13.57500,8.020183,12.812826,17.774687
13.58000,8.262422,13.158275,18.064396
13.58500,8.509651,13.501641,18.380407
13.59000,8.761483,13.841275,18.723410
13.59500,9.017468,14.175364,19.093994
13.60000,9.277086,14.501932,19.492628
13.60500,9.539741,14.818842,19.919626
13.61000,9.804758,15.123800,20.375132
13.61500,10.071379,15.414367,20.859084
13.62000,10.338761,15.687967,21.371190
13.62500,10.605975,15.941910,21.910897
13.63000,10.872001,16.173417,22.477363
13.63500,11.135733,16.379642,23.069434
13.64000,11.395980,16.557718,23.685615
13.64500,11.651469,16.704787,24.324052
13.65000,11.900850,16.818056,24.982520
13.65500,12.142707,16.894843,25.658409
13.66000,12.375564,16.932637,26.348726
13.66500,12.597901,16.929154,27.050101
13.67000,12.808169,16.882402,27.758808
13.67500,13.004803,16.790740,28.470789
13.68000,13.186246,16.652933,29.181696
13.68500,13.350968,16.468215,29.886944
13.69000,13.497488,16.236330,30.581766
13.69500,13.624397,15.957572,31.261292
13.70000,13.730387,15.632812,31.920625
13.70500,13.814266,15.263513,32.554927
13.71000,13.874989,14.851729,33.159506
13.71500,13.911676,14.400083,33.729913
13.72000,13.923630,13.911742,34.262022
13.72500,13.910356,13.390360,34.752115
13.73000,13.871573,12.840020,35.196952
13.73500,13.807219,12.265158,35.593837
13.74000,13.717460,11.670474,35.940658
13.74500,13.602688,11.060841,36.235919
13.75000,13.463515,10.441213,36.478755
13.75500,13.300767,9.816523,36.668930
13.76000,13.115463,9.191595,36.806811
13.76500,12.908809,8.571055,36.893339
13.77000,12.682167,7.959260,36.929979
13.77500,12.437040,7.360226,36.918661
13.78000,12.175041,6.777581,36.861711
13.78500,11.897873,6.214526,36.761787
13.79000,11.607302,5.673808,36.621798
13.79500,11.305128,5.157713,36.444836
13.80000,10.993165,4.668063,36.234102
13.80500,10.673215,4.206229,35.992846
13.81000,10.347050,3.773153,35.724304
13.81500,10.016389,3.369377,35.431650
13.82000,9.682887,2.995077,35.117950
13.82500,9.348118,2.650102,34.786130
13.83000,9.013564,2.334010,34.438943
13.83500,8.680606,2.046118,34.078958
13.84000,8.350522,1.785531,33.708541
13.84500,8.024477,1.551192,33.329850
13.85000,7.703526,1.341912,32.944835
13.85500,7.388612,1.156405,32.555244
13.86000,7.080565,0.993320,32.162622
13.86500,6.780111,0.851268,31.768329
13.87000,6.487871,0.728842,31.373549
13.87500,6.204366,0.624644,30.979302
13.88000,5.930027,0.537295,30.586456
13.88500,5.665193,0.465453,30.195748
13.89000,5.410127,0.407824,29.807791
13.89500,5.165013,0.363168,29.423090
13.90000,4.929971,0.330308,29.042055
13.90500,4.705056,0.308133,28.665016
13.91000,4.490270,0.295602,28.292227
13.91500,4.285566,0.291744,27.923885
13.92000,4.090851,0.295658,27.560133
13.92500,3.905998,0.306516,27.201070
13.93000,3.730844,0.323557,26.846760
13.93500,3.565202,0.346086,26.497235
13.94000,3.408859,0.373473,26.152505
13.94500,3.261584,0.405150,25.812560
13.95000,3.123131,0.440606,25.477373
13.95500,2.993244,0.479386,25.146910
13.96000,2.871656,0.521086,24.821122
13.96500,2.758096,0.565351,24.499959
13.97000,2.652290,0.611871,24.183363
13.97500,2.553962,0.660378,23.871278
13.98000,2.462840,0.710643,23.563642
13.98500,2.378653,0.762473,23.260396
13.99000,2.301135,0.815709,22.961482
13.99500,2.230025,0.870221,22.666842
14.00000,2.165071,0.925908,22.376421
14.00500,2.106028,0.982695,22.090167
14.01000,2.052661,1.040530,21.808030
14.01500,2.004742,1.099383,21.529963
14.02000,1.962054,1.159244,21.255923
14.02500,1.924394,1.220119,20.985870
14.03000,1.891564,1.282032,20.719768
14.03500,1.863381,1.345024,20.457583
14.04000,1.839672,1.409146,20.199286
14.04500,1.820276,1.474464,19.944851
14.05000,1.805043,1.541055,19.694256
14.05500,1.793833,1.609006,19.447482
14.06000,1.786520,1.678417,19.204515
14.06500,1.782986,1.749392,18.965344
14.07000,1.783127,1.822049,18.729963
14.07500,1.786849,1.896511,18.498368
14.08000,1.794067,1.972909,18.270562
14.08500,1.804710,2.051382,18.046551
14.09000,1.818715,2.132076,17.826347
14.09500,1.836031,2.215143,17.609965
14.10000,1.856614,2.300743,17.397426
14.10500,1.880435,2.389041,17.188759
14.11000,1.907469,2.480209,16.983996
14.11500,1.937706,2.574426,16.783176
14.12000,1.971142,2.671877,16.586346
14.12500,2.007783,2.772751,16.393559
14.13000,2.047645,2.877248,16.204877
14.13500,2.090753,2.985570,16.020370
14.14000,2.137140,3.097928,15.840116
14.14500,2.186847,3.214538,15.664205
14.15000,2.239927,3.335623,15.492736
14.15500,2.296438,3.461413,15.325820
14.16000,2.356449,3.592143,15.163580
14.16500,2.420035,3.728057,15.006153
14.17000,2.487280,3.869402,14.853689
14.17500,2.558279,4.016434,14.706355
14.18000,2.633131,4.169414,14.564335
14.18500,2.711945,4.328609,14.427829
14.19000,2.794837,4.494290,14.297059
14.19500,2.881933,4.666734,14.172267
14.20000,2.973363,4.846223,14.053717
14.20500,3.069266,5.033041,13.941698
14.21000,3.169790,5.227475,13.836525
14.21500,3.275087,5.429815,13.738543
14.22000,3.385317,5.640348,13.648125
14.22500,3.500646,5.859363,13.565678
14.23000,3.621247,6.087143,13.491642
14.23500,3.747296,6.323967,13.426497
14.24000,3.878975,6.570104,13.370760
14.24500,4.016471,6.825814,13.324990
14.25000,4.159973,7.091342,13.289793
14.25500,4.309672,7.366914,13.265819
14.26000,4.465762,7.652731,13.253769
14.26500,4.628433,7.948971,13.254397
14.27000,4.797879,8.255773,13.268510
14.27500,4.974285,8.573238,13.296970
14.28000,5.157834,8.901420,13.340698
14.28500,5.348700,9.240315,13.400675
14.29000,5.547048,9.589857,13.477940
14.29500,5.753029,9.949901,13.573594
14.30000,5.966777,10.320221,13.688794
14.30500,6.188408,10.700491,13.824758
14.31000,6.418011,11.090273,13.982756
14.31500,6.655649,11.489007,14.164108
14.32000,6.901350,11.895993,14.370175
14.32500,7.155103,12.310377,14.602358
14.33000,7.416850,12.731133,14.862076
14.33500,7.686485,13.157049,15.150762
14.34000,7.963841,13.586710,15.469843
14.34500,8.248683,14.018480,15.820717
14.35000,8.540705,14.450492,16.204736
14.35500,8.839517,14.880626,16.623174
14.36000,9.144640,15.306505,17.077194
14.36500,9.455493,15.725485,17.567819
14.37000,9.771391,16.134646,18.095885
14.37500,10.091531,16.530800,18.662002
14.38000,10.414988,16.910490,19.266503
14.38500,10.740708,17.270012,19.909397
14.39000,11.067499,17.605432,20.590316
14.39500,11.394035,17.912620,21.308460
14.40000,11.718845,18.187295,22.062548
14.40500,12.040320,18.425078,22.850769
14.41000,12.356717,18.621560,23.670738
14.41500,12.666159,18.772380,24.519460
14.42000,12.966656,18.873312,25.393308
14.42500,13.256111,18.920368,26.288011
14.43000,13.532343,18.909905,27.198658
14.43500,13.793112,18.838734,28.119727
14.44000,14.036145,18.704237,29.045127
14.44500,14.259166,18.504474,29.968273
14.45000,14.459938,18.238287,30.882168
14.45500,14.636295,17.905388,31.779528
14.46000,14.786187,17.506430,32.652905
14.46500,14.907718,17.043050,33.494845
14.47000,14.999191,16.517892,34.298046
14.47500,15.059144,15.934590,35.055522
14.48000,15.086387,15.297724,35.760774
14.48500,15.080035,14.612744,36.407943
14.49000,15.039529,13.885860,36.991953
14.49500,14.964656,13.123906,37.508627
14.50000,14.855561,12.334183,37.954780
14.50500,14.712745,11.524290,38.328278
14.51000,14.537057,10.701941,38.628056
14.51500,14.329682,9.874788,38.854116
14.52000,14.092115,9.050252,39.007474
14.52500,13.826131,8.235366,39.090090
14.53000,13.533748,7.436640,39.104768
14.53500,13.217191,6.659954,39.055037
14.54000,12.878842,5.910472,38.945018
14.54500,12.521203,5.192592,38.779291
14.55000,12.146847,4.509918,38.562750
14.55500,11.758379,3.865258,38.300475
14.56000,11.358395,3.260650,37.997608
14.56500,10.949444,2.697403,37.659243
14.57000,10.534000,2.176148,37.290331
14.57500,10.114429,1.696913,36.895604
14.58000,9.692972,1.259189,36.479514
14.58500,9.271723,0.862015,36.046189
14.59000,8.852619,0.504046,35.599404
14.59500,8.437427,0.183635,35.142566
14.60000,8.027742,-0.101099,34.678713
14.60500,7.624987,-0.352210,34.210515
14.61000,7.230411,-0.571863,33.740294
14.61500,6.845093,-0.762287,33.270036
14.62000,6.469953,-0.925728,32.801425
14.62500,6.105755,-1.064417,32.335860
14.63000,5.753119,-1.180539,31.874487
14.63500,5.412529,-1.276207,31.418228
14.64000,5.084345,-1.353449,30.967803
14.64500,4.768814,-1.414190,30.523763
14.65000,4.466076,-1.460247,30.086507
14.65500,4.176184,-1.493320,29.656313
14.66000,3.899102,-1.514992,29.233350
14.66500,3.634728,-1.526728,28.817701
14.67000,3.382891,-1.529876,28.409379
14.67500,3.143368,-1.525671,28.008341
14.68000,2.915890,-1.515239,27.614497
14.68500,2.700146,-1.499602,27.227726
14.69000,2.495796,-1.479683,26.847880
14.69500,2.302472,-1.456313,26.474795
14.70000,2.119786,-1.430237,26.108294
14.70500,1.947333,-1.402119,25.748195
14.71000,1.784701,-1.372550,25.394310
14.71500,1.631467,-1.342053,25.046456
14.72000,1.487207,-1.311087,24.704449
14.72500,1.351496,-1.280056,24.368114
14.73000,1.223912,-1.249311,24.037277
14.73500,1.104036,-1.219157,23.711776
14.74000,0.991457,-1.189857,23.391452
14.74500,0.885771,-1.161636,23.076158
14.75000,0.786586,-1.134685,22.765753
14.75500,0.693518,-1.109166,22.460103
14.76000,0.606196,-1.085214,22.159084
14.76500,0.524260,-1.062941,21.862578
14.77000,0.447363,-1.042436,21.570474
14.77500,0.375171,-1.023775,21.282668
14.78000,0.307363,-1.007014,20.999064
14.78500,0.243633,-0.992199,20.719568
14.79000,0.183684,-0.979364,20.444097
14.79500,0.127236,-0.968534,20.172567
14.80000,0.074020,-0.959724,19.904905
14.80500,0.023778,-0.952947,19.641036
14.81000,-0.023732,-0.948208,19.380895
14.81500,-0.068745,-0.945511,19.124417
14.82000,-0.111481,-0.944855,18.871541
14.82500,-0.152151,-0.946238,18.622210
14.83000,-0.190955,-0.949660,18.376371
14.83500,-0.228083,-0.955118,18.133971
14.84000,-0.263717,-0.962612,17.894961
14.84500,-0.298029,-0.972141,17.659295
14.85000,-0.331182,-0.983710,17.426929
14.85500,-0.363332,-0.997322,17.197821
14.86000,-0.394629,-1.012988,16.971931
14.86500,-0.425214,-1.030717,16.749222
14.87000,-0.455223,-1.050526,16.529657
14.87500,-0.484787,-1.072435,16.313202
14.88000,-0.514029,-1.096467,16.099827
14.88500,-0.543070,-1.122651,15.889500
14.89000,-0.572025,-1.151021,15.682194
14.89500,-0.601006,-1.181615,15.477884
14.90000,-0.630121,-1.214479,15.276545
14.90500,-0.659476,-1.249661,15.078155
14.91000,-0.689174,-1.287218,14.882696
14.91500,-0.719314,-1.327212,14.690149
14.92000,-0.749996,-1.369710,14.500501
14.92500,-0.781318,-1.414786,14.313738
14.93000,-0.813375,-1.462523,14.129852
14.93500,-0.846264,-1.513008,13.948836
14.94000,-0.880081,-1.566336,13.770687
14.94500,-0.914922,-1.622610,13.595404
14.95000,-0.950882,-1.681939,13.422990
14.95500,-0.988060,-1.744441,13.253454
14.96000,-1.026554,-1.810242,13.086805
14.96500,-1.066463,-1.879477,12.923061
14.97000,-1.107889,-1.952286,12.762242
14.97500,-1.150937,-2.028823,12.604374
14.98000,-1.195714,-2.109247,12.449487
14.98500,-1.242328,-2.193729,12.297621
14.99000,-1.290892,-2.282446,12.148820
14.99500,-1.341523,-2.375590,12.003135
15.00000,-1.394339,-2.473360,11.860627
15.00500,-1.449467,-2.575966,11.721363
15.01000,-1.507033,-2.683630,11.585423
15.01500,-1.567172,-2.796583,11.452893
15.02000,-1.630021,-2.915069,11.323875
15.02500,-1.695725,-3.039343,11.198479
15.03000,-1.764434,-3.169674,11.076832
15.03500,-1.836302,-3.306340,10.959073
15.04000,-1.911493,-3.449633,10.845359
15.04500,-1.990174,-3.599857,10.735864
15.05000,-2.072521,-3.757328,10.630780
15.05500,-2.158716,-3.922376,10.530323
15.06000,-2.248951,-4.095341,10.434728
15.06500,-2.343423,-4.276576,10.344257
15.07000,-2.442336,-4.466447,10.259200
15.07500,-2.545906,-4.665329,10.179876
15.08000,-2.654354,-4.873608,10.106635
15.08500,-2.767910,-5.091679,10.039863
15.09000,-2.886812,-5.319947,9.979986
15.09500,-3.011307,-5.558821,9.927470
15.10000,-3.141649,-5.808717,9.882825
15.10500,-3.278102,-6.070052,9.846613
15.11000,-3.420936,-6.343242,9.819445
15.11500,-3.570426,-6.628701,9.801992
15.12000,-3.726859,-6.926835,9.794986
15.12500,-3.890521,-7.238036,9.799223
15.13000,-4.061709,-7.562681,9.815572
15.13500,-4.240718,-7.901120,9.844976
15.14000,-4.427849,-8.253674,9.888459
15.14500,-4.623400,-8.620621,9.947128
15.15000,-4.827669,-9.002191,10.022182
15.15500,-5.040949,-9.398553,10.114913
15.16000,-5.263523,-9.809801,10.226707
15.16500,-5.495665,-10.235942,10.359055
15.17000,-5.737634,-10.676877,10.513546
15.17500,-5.989665,-11.132386,10.691875
15.18000,-6.251971,-11.602105,10.895838
15.18500,-6.524732,-12.085507,11.127328
15.19000,-6.808088,-12.581874,11.388333
15.19500,-7.102133,-13.090276,11.680928
15.20000,-7.406905,-13.609539,12.007257
15.20500,-7.722376,-14.138218,12.369521
15.21000,-8.048441,-14.674565,12.769958
15.21500,-8.384908,-15.216501,13.210808
15.22000,-8.731484,-15.761582,13.694289
15.22500,-9.087761,-16.306973,14.222547
15.23000,-9.453204,-16.849417,14.797611
15.23500,-9.827131,-17.385219,15.421336
15.24000,-10.208705,-17.910224,16.095334
15.24500,-10.596915,-18.419811,16.820900
15.25000,-10.990563,-18.908895,17.598932
15.25500,-11.388248,-19.371941,18.429834
15.26000,-11.788359,-19.803001,19.313426
15.26500,-12.189063,-20.195755,20.248845
15.27000,-12.588303,-20.543591,21.234440
15.27500,-12.983792,-20.839694,22.267684
15.28000,-13.373020,-21.077167,23.345085
15.28500,-13.753265,-21.249173,24.462115
15.29000,-14.121608,-21.349104,25.613162
15.29500,-14.474959,-21.370767,26.791510
15.30000,-14.810094,-21.308592,27.989350
15.30500,-15.123691,-21.157840,29.197835
15.31000,-15.412385,-20.914823,30.407181
15.31500,-15.672826,-20.577105,31.606809
15.32000,-15.901742,-20.143687,32.785542
15.32500,-16.096011,-19.615157,33.931844
15.33000,-16.252734,-18.993794,35.034090
15.33500,-16.369305,-18.283618,36.080877
15.34000,-16.443486,-17.490372,37.061331
15.34500,-16.473468,-16.621439,37.965432
15.35000,-16.457928,-15.685693,38.784307
15.35500,-16.396071,-14.693279,39.510494
15.36000,-16.287665,-13.655346,40.138156
15.36500,-16.133049,-12.583733,40.663232
15.37000,-15.933131,-11.490633,41.083521
15.37500,-15.689375,-10.388248,41.398683
15.38000,-15.403760,-9.288455,41.610183
15.38500,-15.078734,-8.202500,41.721155
15.39000,-14.717151,-7.140732,41.736217
15.39500,-14.322206,-6.112391,41.661244
15.40000,-13.897359,-5.125454,41.503112
15.40500,-13.446255,-4.186535,41.269429
15.41000,-12.972651,-3.300855,40.968270
15.41500,-12.480340,-2.472253,40.607925
15.42000,-11.973086,-1.703250,40.196674
15.42500,-11.454560,-0.995144,39.742583
15.43000,-10.928292,-0.348135,39.253351
15.43500,-10.397624,0.238534,38.736180
15.44000,-9.865678,0.766429,38.197686
15.44500,-9.335329,1.237778,37.643842
15.45000,-8.809194,1.655323,37.079955
15.45500,-8.289613,2.022188,36.510657
15.46000,-7.778658,2.341763,35.939926
15.46500,-7.278126,2.617588,35.371121
15.47000,-6.789556,2.853272,34.807020
15.47500,-6.314232,3.052413,34.249878
15.48000,-5.853203,3.218539,33.701474
15.48500,-5.407299,3.355060,33.163175
15.49000,-4.977144,3.465234,32.635985
15.49500,-4.563179,3.552142,32.120598
15.50000,-4.165677,3.618672,31.617452
15.50500,-3.784762,3.667508,31.126766
15.51000,-3.420427,3.701130,30.648588
15.51500,-3.072547,3.721815,30.182825
15.52000,-2.740901,3.731641,29.729276
15.52500,-2.425177,3.732495,29.287658
15.53000,-2.124995,3.726083,28.857630
15.53500,-1.839913,3.713943,28.438810
15.54000,-1.569439,3.697452,28.030790
15.54500,-1.313041,3.677839,27.633152
15.55000,-1.070159,3.656200,27.245475
15.55500,-0.840207,3.633507,26.867342
15.56000,-0.622586,3.610617,26.498351
15.56500,-0.416683,3.588288,26.138115
15.57000,-0.221883,3.567183,25.786264
15.57500,-0.037571,3.547885,25.442454
15.58000,0.136866,3.530901,25.106362
15.58500,0.302033,3.516673,24.777688
15.59000,0.458527,3.505586,24.456157
15.59500,0.606931,3.497970,24.141518
15.60000,0.747818,3.494113,23.833542
15.60500,0.881744,3.494263,23.532022
15.61000,1.009248,3.498633,23.236773
15.61500,1.130854,3.507406,22.947633
15.62000,1.247069,3.520743,22.664455
15.62500,1.358381,3.538779,22.387114
15.63000,1.465263,3.561637,22.115502
15.63500,1.568167,3.589419,21.849527
15.64000,1.667531,3.622222,21.589114
15.64500,1.763773,3.660128,21.334202
15.65000,1.857298,3.703215,21.084745
15.65500,1.948491,3.751556,20.840713
15.66000,2.037725,3.805220,20.602088
15.66500,2.125357,3.864275,20.368865
15.67000,2.211729,3.928789,20.141053
15.67500,2.297171,3.998829,19.918674
15.68000,2.381998,4.074466,19.701762
15.68500,2.466517,4.155773,19.490365
15.69000,2.551020,4.242826,19.284544
15.69500,2.635790,4.335705,19.084373
15.70000,2.721101,4.434495,18.889939
15.70500,2.807216,4.539285,18.701345
15.71000,2.894392,4.650168,18.518705
15.71500,2.982875,4.767242,18.342153
15.72000,3.072908,4.890612,18.171834
15.72500,3.164723,5.020383,18.007912
15.73000,3.258549,5.156668,17.850567
15.73500,3.354608,5.299579,17.699999
15.74000,3.453117,5.449236,17.556423
15.74500,3.554290,5.605756,17.420078
15.75000,3.658332,5.769259,17.291222
15.75500,3.765449,5.939866,17.170135
15.76000,3.875840,6.117693,17.057120
15.76500,3.989699,6.302855,16.952504
15.77000,4.107218,6.495461,16.856640
